"iteration","modelnum","model","random_slope","formula","snp","aic_qic","converged","interaction","beta","p"
956,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25623.9481868633,1,"snp:time","-0.0012 (-0.0067 - 0.0043)",0.68
956,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26457.6762505045,1,"snp:time","-0.018 (-0.024 - -0.013)",5.5e-11
956,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26969.9861655902,1,"snp:time","-0.0067 (-0.012 - -0.0014)",0.014
956,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26868.8897678494,1,"snp:time","-0.0052 (-0.011 - 6.7e-05)",0.053
956,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26859.0382145753,1,"snp:age","-0.0024 (-0.0036 - -0.0013)",4.9e-05
956,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26949.8269918569,1,"snp:age","-0.0027 (-0.0037 - -0.0018)",5.4e-08
956,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26961.3182272083,1,"snp:age","-0.0026 (-0.0037 - -0.0016)",1e-06
956,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26961.3182272083,1,"snp:time","-0.0018 (-0.0074 - 0.0039)",0.54
956,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27350.8284958524,1,"snp:time","-0.0063 (-0.012 - -0.00088)",0.023
957,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26326.4362201946,0,"snp:time","-0.027 (-0.033 - -0.022)",3e-24
957,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26313.8748892336,1,"snp:time","-0.024 (-0.029 - -0.019)",1.9e-18
957,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25856.4606002354,1,"snp:age","-0.01 (-0.011 - -0.0094)",1.6e-114
957,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25854.2794438941,1,"snp:age","-0.01 (-0.011 - -0.0095)",3.2e-126
957,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25855.4201158728,0,"snp:age","-0.0099 (-0.011 - -0.009)",1.1e-107
957,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25855.4201158728,0,"snp:time","-0.0092 (-0.015 - -0.0037)",0.001
957,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26650.6086658266,1,"snp:time","-0.027 (-0.033 - -0.022)",1.5e-23
957,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27321.0478948073,0,"snp:time","-0.01 (-0.016 - -0.0049)",0.00017
957,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",27183.3585108754,1,"snp:time","-0.0083 (-0.014 - -0.0029)",0.0025
957,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",27154.6324970002,1,"snp:age","-0.0037 (-0.0048 - -0.0026)",1.2e-10
957,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27274.3575231831,0,"snp:age","-0.004 (-0.005 - -0.003)",1.2e-15
957,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27284.9544187153,0,"snp:age","-0.0038 (-0.0048 - -0.0028)",7.7e-13
957,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27284.9544187153,0,"snp:time","-0.0032 (-0.0089 - 0.0024)",0.26
957,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27640.4295113151,0,"snp:time","-0.0099 (-0.015 - -0.0045)",0.00033
958,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26422.3809105348,1,"snp:time","-0.016 (-0.022 - -0.011)",3.4e-09
958,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26446.2811833218,1,"snp:time","-0.011 (-0.016 - -0.0052)",0.00011
958,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",26081.6202285358,1,"snp:age","-0.0098 (-0.011 - -0.0088)",1.3e-77
958,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25899.5508684774,1,"snp:age","-0.0099 (-0.011 - -0.0091)",1.3e-124
958,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25910.7285207696,1,"snp:age","-0.01 (-0.011 - -0.0092)",7e-117
958,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25910.7285207696,1,"snp:time","0.0024 (-0.0032 - 0.008)",0.4
958,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26814.9991155643,1,"snp:time","-0.016 (-0.021 - -0.01)",2.4e-08
958,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27365.4960881976,1,"snp:time","-0.0062 (-0.012 - -0.00085)",0.023
958,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",27217.7517090215,1,"snp:time","-0.004 (-0.0093 - 0.0014)",0.15
958,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",27008.0318584688,1,"snp:age","-0.0034 (-0.0044 - -0.0025)",2.1e-12
958,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27328.1119260725,1,"snp:age","-0.0033 (-0.0043 - -0.0024)",1.2e-11
958,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27339.9562984623,1,"snp:age","-0.0033 (-0.0043 - -0.0023)",1.7e-10
958,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27339.9562984623,1,"snp:time","-1.3e-05 (-0.0057 - 0.0057)",1
958,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27731.3702111249,1,"snp:time","-0.0061 (-0.012 - -0.00058)",0.03
959,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25651.7353629574,0,"snp:time","-0.021 (-0.027 - -0.016)",7.7e-16
959,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25687.2090623378,1,"snp:time","-0.017 (-0.023 - -0.012)",1.3e-10
959,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25404.6606714426,1,"snp:age","-0.011 (-0.012 - -0.0097)",6.1e-66
959,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25253.344391732,1,"snp:age","-0.011 (-0.012 - -0.0099)",3.4e-103
959,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25264.9435427368,1,"snp:age","-0.011 (-0.012 - -0.0097)",1.8e-89
959,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25264.9435427368,1,"snp:time","-0.0016 (-0.0071 - 0.004)",0.58
959,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",25981.877694702,1,"snp:time","-0.021 (-0.027 - -0.016)",7.8e-15
959,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26349.4150503615,1,"snp:time","-0.0062 (-0.011 - -0.00097)",0.02
959,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26259.5682045725,1,"snp:time","-0.0038 (-0.0092 - 0.0015)",0.16
959,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26219.2140984997,1,"snp:age","-0.0045 (-0.0058 - -0.0032)",2.3e-11
959,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26292.7698777446,1,"snp:age","-0.0045 (-0.0056 - -0.0034)",6.4e-16
959,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26303.7851432388,1,"snp:age","-0.0048 (-0.006 - -0.0036)",6.7e-15
959,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26303.7851432388,1,"snp:time","0.0026 (-0.0031 - 0.0084)",0.36
959,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",26663.5758635524,1,"snp:time","-0.006 (-0.011 - -0.00059)",0.03
960,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26007.9468499635,1,"snp:time","-0.015 (-0.021 - -0.01)",1.1e-08
960,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26056.4544794538,1,"snp:time","-0.0099 (-0.015 - -0.0046)",0.00024
960,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25495.3829405438,1,"snp:age","-0.0095 (-0.01 - -0.0088)",5.1e-114
960,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25493.5169044118,1,"snp:age","-0.0096 (-0.01 - -0.0088)",5.4e-122
960,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25504.716367251,1,"snp:age","-0.0097 (-0.01 - -0.0089)",8.6e-115
960,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25504.716367251,1,"snp:time","0.0024 (-0.0031 - 0.0078)",0.39
960,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26344.9971224768,1,"snp:time","-0.017 (-0.022 - -0.011)",1.9e-09
960,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27070.9577199031,1,"snp:time","-0.0047 (-0.01 - 0.00055)",0.079
960,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26767.3863460665,1,"snp:time","-0.0032 (-0.0085 - 0.0021)",0.24
960,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26684.7041000738,1,"snp:age","-0.0027 (-0.0038 - -0.0017)",2e-07
960,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27042.7206872332,1,"snp:age","-0.0029 (-0.0039 - -0.002)",3.8e-09
960,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27054.5243047029,1,"snp:age","-0.003 (-0.004 - -0.0019)",1.8e-08
960,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27054.5243047029,1,"snp:time","0.00074 (-0.0049 - 0.0064)",0.8
960,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27396.6072622812,0,"snp:time","-0.0056 (-0.011 - -0.00022)",0.042
961,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",25799.5242504025,1,"snp:time","-0.019 (-0.025 - -0.014)",3.4e-13
961,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",25835.0758075051,1,"snp:time","-0.015 (-0.021 - -0.01)",1.6e-08
961,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25541.2312873468,1,"snp:age","-0.0098 (-0.011 - -0.0087)",2.2e-68
961,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25405.2313019147,0,"snp:age","-0.0097 (-0.011 - -0.0088)",9e-100
961,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25416.7330026781,0,"snp:age","-0.0096 (-0.01 - -0.0087)",1.4e-88
961,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25416.7330026781,0,"snp:time","-0.0018 (-0.0073 - 0.0037)",0.52
961,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26081.4467153705,1,"snp:time","-0.02 (-0.025 - -0.015)",2.1e-13
961,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",26849.7358865371,0,"snp:time","-0.0068 (-0.012 - -0.0016)",0.011
961,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26748.7943241052,1,"snp:time","-0.005 (-0.01 - 0.00031)",0.065
961,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26720.503743741,1,"snp:age","-0.0037 (-0.005 - -0.0025)",4.8e-09
961,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",26806.1178687684,0,"snp:age","-0.0039 (-0.0049 - -0.0028)",2.8e-13
961,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26817.9722089763,0,"snp:age","-0.0039 (-0.005 - -0.0028)",7.6e-12
961,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",26817.9722089763,0,"snp:time","0.00025 (-0.0054 - 0.0059)",0.93
961,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27134.5672536329,1,"snp:time","-0.0063 (-0.012 - -0.001)",0.02
962,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26019.666344732,1,"snp:time","-0.014 (-0.019 - -0.0087)",1.8e-07
962,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26072.0826877988,1,"snp:time","-0.009 (-0.014 - -0.0037)",0.00082
962,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25499.337620641,1,"snp:age","-0.0099 (-0.011 - -0.0091)",3.4e-113
962,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25494.6035415835,1,"snp:age","-0.0099 (-0.011 - -0.0091)",2.2e-123
962,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25503.7210126933,1,"snp:age","-0.01 (-0.011 - -0.0093)",1.6e-117
962,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25503.7210126933,1,"snp:time","0.0047 (-0.00081 - 0.01)",0.095
962,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26341.9826741355,0,"snp:time","-0.015 (-0.02 - -0.0092)",1.2e-07
962,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27133.5851588321,1,"snp:time","-0.0014 (-0.0067 - 0.0039)",0.6
962,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",26956.1519735706,1,"snp:time","0.0012 (-0.0041 - 0.0065)",0.67
962,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",26913.7343141995,1,"snp:age","-0.0036 (-0.0047 - -0.0024)",1.4e-09
962,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27093.6662559103,1,"snp:age","-0.0034 (-0.0044 - -0.0024)",4e-11
962,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27101.8894169874,0,"snp:age","-0.0037 (-0.0048 - -0.0027)",7.6e-12
962,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27101.8894169874,0,"snp:time","0.0055 (-0.00016 - 0.011)",0.057
962,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27441.150182397,1,"snp:time","-0.0022 (-0.0076 - 0.0033)",0.44
963,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26085.7391738398,0,"snp:time","-0.017 (-0.023 - -0.012)",8.1e-11
963,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26094.6752640627,1,"snp:time","-0.013 (-0.019 - -0.008)",8.9e-07
963,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25585.9793478892,1,"snp:age","-0.0097 (-0.01 - -0.0089)",3.3e-116
963,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25584.4830636215,1,"snp:age","-0.0097 (-0.01 - -0.0089)",1.1e-120
963,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25596.5428066609,1,"snp:age","-0.0097 (-0.01 - -0.0089)",1.1e-111
963,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25596.5428066609,1,"snp:time","0.00047 (-0.005 - 0.0059)",0.86
963,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26492.3869439709,1,"snp:time","-0.017 (-0.022 - -0.011)",1.6e-09
963,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27309.5986927093,1,"snp:time","-0.0012 (-0.0065 - 0.0041)",0.67
963,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",27238.8055355147,1,"snp:time","0.001 (-0.0043 - 0.0063)",0.71
963,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",27213.7359876583,1,"snp:age","-0.0032 (-0.0043 - -0.002)",6.6e-08
963,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27279.3318793229,0,"snp:age","-0.003 (-0.004 - -0.002)",6.1e-09
963,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27288.1935335888,1,"snp:age","-0.0033 (-0.0044 - -0.0023)",1.5e-09
963,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27288.1935335888,1,"snp:time","0.005 (-0.00067 - 0.011)",0.084
963,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27654.3885918126,1,"snp:time","-0.00025 (-0.0057 - 0.0052)",0.93
964,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26130.319588434,1,"snp:time","-0.018 (-0.024 - -0.013)",2.8e-11
964,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26139.3544247629,1,"snp:time","-0.014 (-0.019 - -0.0082)",6.2e-07
964,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25772.6497522601,1,"snp:age","-0.0099 (-0.011 - -0.0089)",6.2e-78
964,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25630.1724798456,1,"snp:age","-0.0099 (-0.011 - -0.0091)",1.8e-121
964,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25641.9287587967,1,"snp:age","-0.0099 (-0.011 - -0.0091)",1e-111
964,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25641.9287587967,1,"snp:time","-1.1e-05 (-0.0056 - 0.0055)",1
964,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26469.6649491357,1,"snp:time","-0.018 (-0.024 - -0.013)",7.2e-11
964,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27697.8088602439,1,"snp:time","-0.0061 (-0.011 - -0.00073)",0.026
964,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_lb",27478.7006367143,1,"snp:time","-0.0041 (-0.0094 - 0.0012)",0.13
964,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_lb",27454.3189284894,1,"snp:age","-0.0032 (-0.0043 - -0.0021)",3.9e-08
964,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_lb",27668.5220526496,1,"snp:age","-0.0034 (-0.0045 - -0.0023)",9.3e-10
964,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27680.3183416694,1,"snp:age","-0.0034 (-0.0046 - -0.0023)",1.2e-08
964,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_lb",27680.3183416694,1,"snp:time","0.00027 (-0.0055 - 0.0061)",0.93
964,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_lb",27954.6602440494,1,"snp:time","-0.0074 (-0.013 - -0.002)",0.0077
965,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_rd",26068.8841978166,1,"snp:time","-0.017 (-0.022 - -0.012)",3.8e-10
965,2,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+time*snp","snp_rd",26076.409861446,1,"snp:time","-0.013 (-0.018 - -0.0078)",1.2e-06
965,3,"LMM random intercept + slope","age","fev1~snp+age+age_c2+time+age*snp","snp_rd",25680.4907386597,1,"snp:age","-0.0099 (-0.011 - -0.009)",1.9e-86
965,4,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp","snp_rd",25508.7230472454,0,"snp:age","-0.0098 (-0.011 - -0.0091)",1.6e-133
965,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25520.5293019498,1,"snp:age","-0.0098 (-0.011 - -0.0091)",6.3e-125
965,5,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+age*snp+time*snp","snp_rd",25520.5293019498,1,"snp:time","0.0011 (-0.0044 - 0.0065)",0.7
965,6,"LMM random intercept + slope","time","fev1~snp+time+time*snp+age_baseline+age_c2_baseline","snp_rd",26469.34144861,1,"snp:time","-0.018 (-0.023 - -0.012)",2.3e-10
965,1,"LMM random intercept + slope","time","fev1~snp+age+age_c2+time+time*snp","snp_lb",27366.4763117842,1,"snp:time","-0.0051 (-0.01 - 0.00018)",0.058
